"10826: Population, by region, age, contents and year"

"region";"age";"Persons 2022"
"030107a Vestre Aker";"8 years";677
"030107a Vestre Aker";"9 years";711
"030107a Vestre Aker";"10 years";673
"030107a Vestre Aker";"11 years";672
"030107a Vestre Aker";"12 years";696
"030107a Vestre Aker";"13 years";714
"030107a Vestre Aker";"14 years";706
"030107a Vestre Aker";"15 years";645
"030107a Vestre Aker";"16 years";625
"030107a Vestre Aker";"17 years";638
"030107a Vestre Aker";"18 years";566
"030107a Vestre Aker";"19 years";524
"030107a Vestre Aker";"20 years";524
"030107a Vestre Aker";"21 years";503
"030107a Vestre Aker";"22 years";460
"030107a Vestre Aker";"23 years";481
"030107a Vestre Aker";"24 years";502
"030107a Vestre Aker";"25 years";483
"030107a Vestre Aker";"26 years";516
"030107a Vestre Aker";"27 years";535
"030107a Vestre Aker";"28 years";514
"030107a Vestre Aker";"29 years";581
"030107a Vestre Aker";"30 years";599
"030107a Vestre Aker";"31 years";651
"030107a Vestre Aker";"32 years";754
"030107a Vestre Aker";"33 years";654
"030107a Vestre Aker";"34 years";700
"030107a Vestre Aker";"35 years";711
"030107a Vestre Aker";"36 years";784
"030107a Vestre Aker";"37 years";739
"030107a Vestre Aker";"38 years";741
"030107a Vestre Aker";"39 years";760
"030107a Vestre Aker";"40 years";754
"030107a Vestre Aker";"41 years";802
"030107a Vestre Aker";"42 years";742
"030107a Vestre Aker";"43 years";691
"030107a Vestre Aker";"44 years";730
"030107a Vestre Aker";"45 years";775
"030107a Vestre Aker";"46 years";735
"030107a Vestre Aker";"47 years";768
"030107a Vestre Aker";"48 years";736
"030107a Vestre Aker";"49 years";686
"030107a Vestre Aker";"50 years";721
"030107a Vestre Aker";"51 years";661
"030107a Vestre Aker";"52 years";689
"030107a Vestre Aker";"53 years";617
"030107a Vestre Aker";"54 years";585
"030107a Vestre Aker";"55 years";569
"030107a Vestre Aker";"56 years";650
"030107a Vestre Aker";"57 years";595
"030107a Vestre Aker";"58 years";542
"030107a Vestre Aker";"59 years";538
"030107a Vestre Aker";"60 years";505
"030107a Vestre Aker";"61 years";531
"030107a Vestre Aker";"62 years";513
"030107a Vestre Aker";"63 years";489
"030107a Vestre Aker";"64 years";541
"030107a Vestre Aker";"65 years";496
"030107a Vestre Aker";"66 years";452
"030107a Vestre Aker";"67 years";538
"030107a Vestre Aker";"68 years";471
"030107a Vestre Aker";"69 years";458
"030107a Vestre Aker";"70 years";491
"030107a Vestre Aker";"71 years";449
"030107a Vestre Aker";"72 years";465
"030107a Vestre Aker";"73 years";460
"030107a Vestre Aker";"74 years";487
"030107a Vestre Aker";"75 years";549
"030107a Vestre Aker";"76 years";477
"030107a Vestre Aker";"77 years";424
"030107a Vestre Aker";"78 years";349
"030107a Vestre Aker";"79 years";287
"030107a Vestre Aker";"80 years";243
"030107a Vestre Aker";"81 years";239
"030107a Vestre Aker";"82 years";249
"030107a Vestre Aker";"83 years";200
"030107a Vestre Aker";"84 years";179
"030107a Vestre Aker";"85 years";174
"030107a Vestre Aker";"86 years";139
"030107a Vestre Aker";"87 years";105
"030107a Vestre Aker";"88 years";120
"030107a Vestre Aker";"89 years";109
"030107a Vestre Aker";"90 years";108
"030107a Vestre Aker";"91 years";93
"030107a Vestre Aker";"92 years";81
"030107a Vestre Aker";"93 years";61
"030107a Vestre Aker";"94 years";46
"030107a Vestre Aker";"95 years";40
"030107a Vestre Aker";"96 years";31
"030107a Vestre Aker";"97 years";23
"030107a Vestre Aker";"98 years";23
"030107a Vestre Aker";"99 years";10
"030107a Vestre Aker";"100 years";3
"030107a Vestre Aker";"101 years";5
"030107a Vestre Aker";"102 years";3
"030107a Vestre Aker";"103 years";1
"030107a Vestre Aker";"104 years";1
"030107a Vestre Aker";"105 years or older";0
"030108a Nordre Aker";"0 years";612
"030108a Nordre Aker";"1 year";581
"030108a Nordre Aker";"2 years";602
"030108a Nordre Aker";"3 years";628
"030108a Nordre Aker";"4 years";600
"030108a Nordre Aker";"5 years";630
"030108a Nordre Aker";"6 years";666
"030108a Nordre Aker";"7 years";643
"030108a Nordre Aker";"8 years";675
"030108a Nordre Aker";"9 years";656
"030108a Nordre Aker";"10 years";670
"030108a Nordre Aker";"11 years";718
"030108a Nordre Aker";"12 years";713
"030108a Nordre Aker";"13 years";674
"030108a Nordre Aker";"14 years";670
"030108a Nordre Aker";"15 years";647
"030108a Nordre Aker";"16 years";630
"030108a Nordre Aker";"17 years";634
"030108a Nordre Aker";"18 years";591
"030108a Nordre Aker";"19 years";684
"030108a Nordre Aker";"20 years";747
"030108a Nordre Aker";"21 years";880
"030108a Nordre Aker";"22 years";906
"030108a Nordre Aker";"23 years";922
"030108a Nordre Aker";"24 years";906
"030108a Nordre Aker";"25 years";979
"030108a Nordre Aker";"26 years";921
"030108a Nordre Aker";"27 years";780
"030108a Nordre Aker";"28 years";801
"030108a Nordre Aker";"29 years";817
"030108a Nordre Aker";"30 years";791
"030108a Nordre Aker";"31 years";793
"030108a Nordre Aker";"32 years";800
"030108a Nordre Aker";"33 years";770
"030108a Nordre Aker";"34 years";736
"030108a Nordre Aker";"35 years";754
"030108a Nordre Aker";"36 years";742
"030108a Nordre Aker";"37 years";775
"030108a Nordre Aker";"38 years";692
"030108a Nordre Aker";"39 years";714
"030108a Nordre Aker";"40 years";710
"030108a Nordre Aker";"41 years";752
"030108a Nordre Aker";"42 years";749
"030108a Nordre Aker";"43 years";713
"030108a Nordre Aker";"44 years";760
"030108a Nordre Aker";"45 years";678
"030108a Nordre Aker";"46 years";749
"030108a Nordre Aker";"47 years";704
"030108a Nordre Aker";"48 years";788
"030108a Nordre Aker";"49 years";792
"030108a Nordre Aker";"50 years";784
"030108a Nordre Aker";"51 years";722
"030108a Nordre Aker";"52 years";697
"030108a Nordre Aker";"53 years";656
"030108a Nordre Aker";"54 years";664
"030108a Nordre Aker";"55 years";628
"030108a Nordre Aker";"56 years";608
"030108a Nordre Aker";"57 years";596
"030108a Nordre Aker";"58 years";562
"030108a Nordre Aker";"59 years";522
"030108a Nordre Aker";"60 years";560
"030108a Nordre Aker";"61 years";548
"030108a Nordre Aker";"62 years";481
"030108a Nordre Aker";"63 years";493
"030108a Nordre Aker";"64 years";516
"030108a Nordre Aker";"65 years";437
"030108a Nordre Aker";"66 years";457
"030108a Nordre Aker";"67 years";425
"030108a Nordre Aker";"68 years";409
"030108a Nordre Aker";"69 years";401
"030108a Nordre Aker";"70 years";393
"030108a Nordre Aker";"71 years";358
"030108a Nordre Aker";"72 years";361
"030108a Nordre Aker";"73 years";383
"030108a Nordre Aker";"74 years";409
"030108a Nordre Aker";"75 years";397
"030108a Nordre Aker";"76 years";327
"030108a Nordre Aker";"77 years";318
"030108a Nordre Aker";"78 years";271
"030108a Nordre Aker";"79 years";240
"030108a Nordre Aker";"80 years";195
"030108a Nordre Aker";"81 years";185
"030108a Nordre Aker";"82 years";199
"030108a Nordre Aker";"83 years";165
"030108a Nordre Aker";"84 years";129
"030108a Nordre Aker";"85 years";125
"030108a Nordre Aker";"86 years";145
"030108a Nordre Aker";"87 years";102
"030108a Nordre Aker";"88 years";108
"030108a Nordre Aker";"89 years";123
"030108a Nordre Aker";"90 years";91
"030108a Nordre Aker";"91 years";95
"030108a Nordre Aker";"92 years";67
"030108a Nordre Aker";"93 years";46
"030108a Nordre Aker";"94 years";41
"030108a Nordre Aker";"95 years";30
"030108a Nordre Aker";"96 years";36
"030108a Nordre Aker";"97 years";20
"030108a Nordre Aker";"98 years";7
"030108a Nordre Aker";"99 years";11
"030108a Nordre Aker";"100 years";10
"030108a Nordre Aker";"101 years";5
"030108a Nordre Aker";"102 years";1
"030108a Nordre Aker";"103 years";0
"030108a Nordre Aker";"104 years";2
"030108a Nordre Aker";"105 years or older";3
"030109a Bjerke";"0 years";545
"030109a Bjerke";"1 year";483
"030109a Bjerke";"2 years";483
"030109a Bjerke";"3 years";456
"030109a Bjerke";"4 years";457
"030109a Bjerke";"5 years";444
"030109a Bjerke";"6 years";460
"030109a Bjerke";"7 years";457
"030109a Bjerke";"8 years";400
"030109a Bjerke";"9 years";446
"030109a Bjerke";"10 years";435
"030109a Bjerke";"11 years";462
"030109a Bjerke";"12 years";437
"030109a Bjerke";"13 years";443
"030109a Bjerke";"14 years";401
"030109a Bjerke";"15 years";417
"030109a Bjerke";"16 years";386
"030109a Bjerke";"17 years";375
"030109a Bjerke";"18 years";397
"030109a Bjerke";"19 years";368
"030109a Bjerke";"20 years";354
"030109a Bjerke";"21 years";368
"030109a Bjerke";"22 years";390
"030109a Bjerke";"23 years";378
"030109a Bjerke";"24 years";400
"030109a Bjerke";"25 years";512
"030109a Bjerke";"26 years";568
"030109a Bjerke";"27 years";623
"030109a Bjerke";"28 years";657
"030109a Bjerke";"29 years";701
"030109a Bjerke";"30 years";717
"030109a Bjerke";"31 years";740
"030109a Bjerke";"32 years";777
"030109a Bjerke";"33 years";737
"030109a Bjerke";"34 years";698
"030109a Bjerke";"35 years";671
"030109a Bjerke";"36 years";684
"030109a Bjerke";"37 years";635
"030109a Bjerke";"38 years";600
"030109a Bjerke";"39 years";590
"030109a Bjerke";"40 years";573
"030109a Bjerke";"41 years";599
"030109a Bjerke";"42 years";582
"030109a Bjerke";"43 years";519
"030109a Bjerke";"44 years";568
"030109a Bjerke";"45 years";509
"030109a Bjerke";"46 years";514
"030109a Bjerke";"47 years";559
"030109a Bjerke";"48 years";488
"030109a Bjerke";"49 years";500
"030109a Bjerke";"50 years";450
"030109a Bjerke";"51 years";461
"030109a Bjerke";"52 years";428
"030109a Bjerke";"53 years";424
"030109a Bjerke";"54 years";384
"030109a Bjerke";"55 years";392
"030109a Bjerke";"56 years";380
"030109a Bjerke";"57 years";348
"030109a Bjerke";"58 years";321
"030109a Bjerke";"59 years";344
"030109a Bjerke";"60 years";305
"030109a Bjerke";"61 years";310
"030109a Bjerke";"62 years";274
"030109a Bjerke";"63 years";266
"030109a Bjerke";"64 years";240
"030109a Bjerke";"65 years";279
"030109a Bjerke";"66 years";245
"030109a Bjerke";"67 years";229
"030109a Bjerke";"68 years";207
"030109a Bjerke";"69 years";196
"030109a Bjerke";"70 years";210
"030109a Bjerke";"71 years";194
"030109a Bjerke";"72 years";188
"030109a Bjerke";"73 years";195
"030109a Bjerke";"74 years";170
"030109a Bjerke";"75 years";186
"030109a Bjerke";"76 years";155
"030109a Bjerke";"77 years";148
"030109a Bjerke";"78 years";130
"030109a Bjerke";"79 years";102
"030109a Bjerke";"80 years";101
"030109a Bjerke";"81 years";107
"030109a Bjerke";"82 years";100
"030109a Bjerke";"83 years";84
"030109a Bjerke";"84 years";70
"030109a Bjerke";"85 years";68
"030109a Bjerke";"86 years";61
"030109a Bjerke";"87 years";49
"030109a Bjerke";"88 years";56
"030109a Bjerke";"89 years";41
"030109a Bjerke";"90 years";49
"030109a Bjerke";"91 years";41
"030109a Bjerke";"92 years";40
"030109a Bjerke";"93 years";30
"030109a Bjerke";"94 years";22
"030109a Bjerke";"95 years";18
"030109a Bjerke";"96 years";18
"030109a Bjerke";"97 years";15
"030109a Bjerke";"98 years";9
"030109a Bjerke";"99 years";5
"030109a Bjerke";"100 years";1
"030109a Bjerke";"101 years";4
"030109a Bjerke";"102 years";2
"030109a Bjerke";"103 years";0
"030109a Bjerke";"104 years";0
"030109a Bjerke";"105 years or older";2
"030110a Grorud";"0 years";308
"030110a Grorud";"1 year";278
"030110a Grorud";"2 years";306
"030110a Grorud";"3 years";317
"030110a Grorud";"4 years";325
"030110a Grorud";"5 years";307
"030110a Grorud";"6 years";304
"030110a Grorud";"7 years";350
"030110a Grorud";"8 years";299
"030110a Grorud";"9 years";325
"030110a Grorud";"10 years";329
"030110a Grorud";"11 years";304
"030110a Grorud";"12 years";325
"030110a Grorud";"13 years";339
"030110a Grorud";"14 years";290
"030110a Grorud";"15 years";339
"030110a Grorud";"16 years";317
"030110a Grorud";"17 years";312
"030110a Grorud";"18 years";323
"030110a Grorud";"19 years";296
"030110a Grorud";"20 years";300
"030110a Grorud";"21 years";287
"030110a Grorud";"22 years";301
"030110a Grorud";"23 years";312
"030110a Grorud";"24 years";319
"030110a Grorud";"25 years";349
"030110a Grorud";"26 years";411
"030110a Grorud";"27 years";400
"030110a Grorud";"28 years";398
"030110a Grorud";"29 years";424
"030110a Grorud";"30 years";472
"030110a Grorud";"31 years";444
"030110a Grorud";"32 years";451
"030110a Grorud";"33 years";497
"030110a Grorud";"34 years";415
"030110a Grorud";"35 years";455
"030110a Grorud";"36 years";413
"030110a Grorud";"37 years";453
"030110a Grorud";"38 years";430
"030110a Grorud";"39 years";421
"030110a Grorud";"40 years";423
"030110a Grorud";"41 years";436
"030110a Grorud";"42 years";435
"030110a Grorud";"43 years";352
"030110a Grorud";"44 years";380
"030110a Grorud";"45 years";396
"030110a Grorud";"46 years";407
"030110a Grorud";"47 years";394
"030110a Grorud";"48 years";376
"030110a Grorud";"49 years";363
"030110a Grorud";"50 years";413
"030110a Grorud";"51 years";409
"030110a Grorud";"52 years";385
"030110a Grorud";"53 years";422
"030110a Grorud";"54 years";388
"030110a Grorud";"55 years";371
"030110a Grorud";"56 years";397
"030110a Grorud";"57 years";368
"030110a Grorud";"58 years";372
"030110a Grorud";"59 years";328
"030110a Grorud";"60 years";337
"030110a Grorud";"61 years";330
"030110a Grorud";"62 years";313
"030110a Grorud";"63 years";277
"030110a Grorud";"64 years";266
"030110a Grorud";"65 years";262
"030110a Grorud";"66 years";239
"030110a Grorud";"67 years";230
"030110a Grorud";"68 years";218
"030110a Grorud";"69 years";207
"030110a Grorud";"70 years";195
"030110a Grorud";"71 years";184
"030110a Grorud";"72 years";168
"030110a Grorud";"73 years";177
"030110a Grorud";"74 years";193
"030110a Grorud";"75 years";198
"030110a Grorud";"76 years";162
"030110a Grorud";"77 years";164
"030110a Grorud";"78 years";138
"030110a Grorud";"79 years";136
"030110a Grorud";"80 years";100
"030110a Grorud";"81 years";97
"030110a Grorud";"82 years";82
"030110a Grorud";"83 years";84
"030110a Grorud";"84 years";86
"030110a Grorud";"85 years";76
"030110a Grorud";"86 years";70
"030110a Grorud";"87 years";64
"030110a Grorud";"88 years";59
"030110a Grorud";"89 years";62
"030110a Grorud";"90 years";45
"030110a Grorud";"91 years";43
"030110a Grorud";"92 years";33
"030110a Grorud";"93 years";23
"030110a Grorud";"94 years";28
"030110a Grorud";"95 years";15
"030110a Grorud";"96 years";8
"030110a Grorud";"97 years";9
"030110a Grorud";"98 years";7
"030110a Grorud";"99 years";5
"030110a Grorud";"100 years";4
"030110a Grorud";"101 years";1
"030110a Grorud";"102 years";0
"030110a Grorud";"103 years";1
"030110a Grorud";"104 years";0
"030110a Grorud";"105 years or older";1
"030111a Stovner";"0 years";376
"030111a Stovner";"1 year";357
"030111a Stovner";"2 years";429
"030111a Stovner";"3 years";367
"030111a Stovner";"4 years";362
"030111a Stovner";"5 years";429
"030111a Stovner";"6 years";410
"030111a Stovner";"7 years";400
"030111a Stovner";"8 years";397
"030111a Stovner";"9 years";435
"030111a Stovner";"10 years";430
"030111a Stovner";"11 years";418
"030111a Stovner";"12 years";427
"030111a Stovner";"13 years";472
"030111a Stovner";"14 years";466
"030111a Stovner";"15 years";485
"030111a Stovner";"16 years";444
"030111a Stovner";"17 years";520
"030111a Stovner";"18 years";500
"030111a Stovner";"19 years";472
"030111a Stovner";"20 years";464
"030111a Stovner";"21 years";451
"030111a Stovner";"22 years";425
"030111a Stovner";"23 years";445
"030111a Stovner";"24 years";386
"030111a Stovner";"25 years";428
"030111a Stovner";"26 years";381
"030111a Stovner";"27 years";402
"030111a Stovner";"28 years";410
"030111a Stovner";"29 years";453
"030111a Stovner";"30 years";435
"030111a Stovner";"31 years";427
"030111a Stovner";"32 years";439
"030111a Stovner";"33 years";487
"030111a Stovner";"34 years";446
"030111a Stovner";"35 years";489
"030111a Stovner";"36 years";461
"030111a Stovner";"37 years";477
"030111a Stovner";"38 years";474
"030111a Stovner";"39 years";414
"030111a Stovner";"40 years";427
"030111a Stovner";"41 years";461
"030111a Stovner";"42 years";429
"030111a Stovner";"43 years";452
"030111a Stovner";"44 years";465
"030111a Stovner";"45 years";451
"030111a Stovner";"46 years";494
"030111a Stovner";"47 years";468
"030111a Stovner";"48 years";458
"030111a Stovner";"49 years";449
"030111a Stovner";"50 years";502
"030111a Stovner";"51 years";490
"030111a Stovner";"52 years";480
"030111a Stovner";"53 years";472
"030111a Stovner";"54 years";458
"030111a Stovner";"55 years";488
"030111a Stovner";"56 years";453
"030111a Stovner";"57 years";412
"030111a Stovner";"58 years";375
"030111a Stovner";"59 years";390
"030111a Stovner";"60 years";367
"030111a Stovner";"61 years";381
"030111a Stovner";"62 years";329
"030111a Stovner";"63 years";373
"030111a Stovner";"64 years";291
"030111a Stovner";"65 years";264
"030111a Stovner";"66 years";255
"030111a Stovner";"67 years";280
"030111a Stovner";"68 years";258
"030111a Stovner";"69 years";259
"030111a Stovner";"70 years";246
"030111a Stovner";"71 years";273
"030111a Stovner";"72 years";244
"030111a Stovner";"73 years";264
"030111a Stovner";"74 years";240
"030111a Stovner";"75 years";274
"030111a Stovner";"76 years";272
"030111a Stovner";"77 years";249
"030111a Stovner";"78 years";209
"030111a Stovner";"79 years";209
"030111a Stovner";"80 years";158
"030111a Stovner";"81 years";161
"030111a Stovner";"82 years";133
"030111a Stovner";"83 years";119
"030111a Stovner";"84 years";110
